#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
#events;;;;;;;;;;;;;;x
tp_godswood;Godswood;Bois sacré;;;Bosque de Dioses;;;;;;;;;x
tp_godswood_desc;Several sproutlings have grown and your Weirwood garden is becoming a woodlands.;Plusieurs pousses ont grandi et votre bois sacré est presque devenu une petite forêt.;;;Varios brotes han crecido y tu Bosque de Dioses se ha convertido en un pequeño bosque.;;;;;;;;;x
tp_large_godswood;Large Godswood;Grand bois sacré;;;Gran Bosque de Dioses;;;;;;;;;x
tp_large_godswood_desc;You have a nutured your Godswood and now have a great many Weirwood Trees.;Vous vous êtes bien occupé de votre bois et sacré et vous avez désormais de nombreux grands barrals.;;;Te has ocupado muy bien del Bosque de Dioses que ya cuenta con muchos grandes arcianos.;;;;;;;;;x
tp_godswood_forest;Godswood Forest;Immense bois sacré;;;Inmenso Bosque de Dioses;;;;;;;;;x
tp_godswood_forest_desc;Your Godswood is now a self-sustaining forest, the Gods' eyes are numerous and widespread.;Votre bois sacré est devenu une véritable forêt et les Dieux y sont omniprésents.;;;Tu Bosque de Dioses se ha convertido en un verdadero bosque y los ojos de los Dioses son omnipresentes.;;;;;;;;;x
EVTDESCreligious.64;[Root.PrimaryTitle.GetFOA],\nThe Weirwoods in [target_weirwood_holding.GetName] are growing ever larger and are truly a sight to behold, recently they have gotten even bigger a great testament to the Gods!;[Root.PrimaryTitle.GetFOA],\nLes barrals de [target_weirwood_holding.GetName] sont de plus en plus grands, c'est une vision magnifique, une véritable offrande aux Dieux !;;;;;;;;;;;;x
EVTOPTAreligious.64;That is wonderful!;C'est magnifique !;;;Magnífico!;;;;;;;;;x
EVTOPTBreligious.64;I do not care to be informed of such things;Je ne me fiche de tout cela. ;;;No quiero ser informado de ese tipo de cosas;;;;;;;;;x
weeping_lady;The Weeping Lady;La Dame éplorée;Trios;;Trios;;;;;;;;;x
weeping_lady_DESC;The Weeping Lady of Lys is a goddess worshipped by the Lyseni. She is a love goddess worshipped by many Lyseni, snd graces the Lysene coinage.;La Dame éplorée est la déesse vénérée par les Lysiens. C'est une déesse de l'amour qui apparaît également sur certaines pièces de monnaie.;;;Trios es el dios de tres cabezas de Tyrosh.;;;;;;;;;x
GOD_THE_WEEPING_LADY;The Weeping Lady;La Dame éplorée;Trios;;Trios;;;;;;;;;x
GOD_THE_LOVE_GODDESS;The Love Goddess;La déesse de l'Amour;;;La Diosa del Amor;;;;;;;;;x
far_east_group;Far Eastern Gods;L'Orient lointain;;;Dioses del Lejano Oriente;;;;;;;;;x
sympathy_wildling_religion;Wildling Sympathiser;Sympathie pour les croyances des Sauvageons;;;Simpatiza por Poniente;;;;;;;;;x
sympathy_wildling_religion_desc;This character, though not a wildling themselves, has a special sympathy and understanding of the 'Free Folk' and their beliefs.;Ce personnage, bien qu'il ne soit pas lui-même un sauvageon, a une sympathie et une compréhension particulières pour le 'Peuple libre' et ses croyances.;;;Este personaje, aunque no es de una fe de Poniente, tiene una especial simpatía y comprensión de las creencias de Poniente y sus prácticas.;;;;;;;;;x
sympathy_sarnor_rel;Sympathy for Sarnori Gods;Sympathie pour les Sarnores;;;Simpatiza por Poniente;;;;;;;;;x
sympathy_sarnor_rel_desc;This character, though not a follower of the Sarnori gods, has a special sympathy and understanding of the Sarnori and their beliefs.;Ce personnage, bien qu'il ne soit pas un adepte des dieux Sarnores, a une sympathie et une compréhension particulières pour les Sarnores et leurs croyances.;;;Este personaje, aunque no es de una fe de Poniente, tiene una especial simpatía y comprensión de las creencias de Poniente y sus prácticas.;;;;;;;;;x
sympathy_qarth_rel;Sympathy for Qartheen Gods;Sympathie pour les quarthiens;;;Simpatiza por Poniente;;;;;;;;;x
sympathy_qarth_rel_desc;This character, though not a follower of the Qartheen gods, has a special sympathy and understanding of the Qartheen and their warlocks.;Ce personnage, bien qu'il ne soit pas un adepte des dieux de Qarth, a une sympathie et une compréhension particulières pour les quartiens et leurs sorciers.;;;Este personaje, aunque no es de una fe de Poniente, tiene una especial simpatía y comprensión de las creencias de Poniente y sus prácticas.;;;;;;;;;x
sympathy_far_east_group;Sympathy for Far Eastern Gods;Sympathie pour les habitants de l'Orient lointain;;;Simpatiza por Poniente;;;;;;;;;x
sympathy_far_east_group_desc;This character, though not of a Far Eastern faith, has a special sympathy and understanding of the people of the Jade Sea and and their beliefs.;Ce personnage, bien que ne partageant pas la foi de ceux de l'Orient lointain, a une sympathie et une compréhension particulières pour les habitants de la mer de Jade et leurs croyances .;;;Este personaje, aunque no es de una fe de Poniente, tiene una especial simpatía y comprensión de las creencias de Poniente y sus prácticas.;;;;;;;;;x
sympathy_ibben_rel;Sympathy for Ibbenese Gods;Sympathie pour les Ibbéniens;;;Simpatiza por Poniente;;;;;;;;;x
sympathy_ibben_rel_desc;This character, though not a follower of the  Ibbenese gods, has a special sympathy and understanding of the  Ibbenese and their beliefs.;Ce personnage, bien qu'il ne soit pas un adepte des dieux Ibbéniens, a une sympathie et une compréhension particulières pour les Ibbéniens et leurs croyances.;;;Este personaje, aunque no es de una fe de Poniente, tiene una especial simpatía y comprensión de las creencias de Poniente y sus prácticas.;;;;;;;;;x
sympathy_dothraki_rel_group;Sympathy for Dothraki Gods;Sympathie pour les Dothrakis;;;Simpatiza por Poniente;;;;;;;;;x
sympathy_dothraki_rel_group_desc;This character, though not a Dothraki themselves, has a special sympathy and understanding of the Dothraki and their beliefs.;Ce personnage, bien qu'il ne soit pas lui-même un dothraki, a une sympathie et une compréhension particulières pour les dothrakis et leurs croyances.;;;Este personaje, aunque no es de una fe de Poniente, tiene una especial simpatía y comprensión de las creencias de Poniente y sus prácticas.;;;;;;;;;x
sympathy_jogos_rel_group;Sympathy for Jogos Nhai Gods;Sympathie pour les  Jogos Nhai;;;Simpatiza por Poniente;;;;;;;;;x
sympathy_jogos_rel_group_desc;This character, though not a follower of the Jogos Nhai gods, has a special sympathy and understanding of the Jogos Nhai and their beliefs.;Ce personnage, bien qu'il ne soit pas un adepte des dieux des Jogos Nhai, a une sympathie et une compréhension particulières pour les Jogos Nhai et leurs croyances.;;;Este personaje, aunque no es de una fe de Poniente, tiene una especial simpatía y comprensión de las creencias de Poniente y sus prácticas.;;;;;;;;;x
sympathy_lhazar_rel_group;Sympathy for Lhazareen Gods;Sympathie pour les Lhazaréens;;;Simpatiza por Poniente;;;;;;;;;x
sympathy_lhazar_rel_group;This character, though not a follower of the Great Shepherd, has a special sympathy and understanding of the Lhazareen and their beliefs.;Sympathie pour les Lhazaréens;;;Este personaje, aunque no es de una fe de Poniente, tiene una especial simpatía y comprensión de las creencias de Poniente y sus prácticas.;;;;;;;;;x
sympathy_summer_rel_group;Sympathy for Summer Isles Gods;Sympathie pour les dieux de la mer d'Été;;;Simpatiza por Poniente;;;;;;;;;x
sympathy_summer_rel_group_desc;This character, though not of those faiths, has a special sympathy and understanding of the people of the Summer Sea and and their beliefs.;Ce personnage, bien qu'il ne soit pas un adepte de ces religions, a une sympathie et une compréhension particulières des habitants de la mer d'Été et leurs croyances.;;;Este personaje, aunque no es de una fe de Poniente, tiene una especial simpatía y comprensión de las creencias de Poniente y sus prácticas.;;;;;;;;;x
sympathy_sothoryos_rel_group;Sympathy for Sothoryi Gods;Sympathie pour les Sothoryis;;;Simpatiza por Poniente;;;;;;;;;x
sympathy_sothoryos_rel_group_desc;This character, though not a follower of the their gods, has a special sympathy and understanding of the Sothoryi and their dark gods.;Ce personnage, bien qu'il ne soit pas un adepte de ces religions, a une sympathie et une compréhension particulières des Sothoryis et leurs sombres dieux.;;;Este personaje, aunque no es de una fe de Poniente, tiene una especial simpatía y comprensión de las creencias de Poniente y sus prácticas.;;;;;;;;;x
sympathy_pirate_group;Pirate Sympathiser;Sympathie pour les pirates;;;Simpatiza por Poniente;;;;;;;;;x
sympathy_pirate_group_desc;This character, though not a pirate themselves, has a special sympathy for and understanding of pirates and their practices.;Ce personnage, bien qu'il ne soit pas lui-même un pirate, a une sympathie et une compréhension particulières pour les pirates et leurs pratiques.;;;Este personaje, aunque no es de una fe de Poniente, tiene una especial simpatía y comprensión de las creencias de Poniente y sus prácticas.;;;;;;;;;x
GOD_MERLIN_KING;The Merlin King;Le Roi Triton;;;El Rey Tritón;;;;;;;;;x
GOD_AQUAN;Aquan;Aquan;;;;;;;;;;;;x
GOD_HOODED_WAYFARER;The Hooded Wayfarer;Le Voyageur Encapuchonné;;;El Viajero Encapuchado;;;;;;;;;x
GOD_MOONPALE_MAIDEN;The Moon-Pale Maiden;La Jouvencelle-au-teint-lunaire;;;La Doncella Lunar;;;;;;;;;x
GOD_SEMOSH;Semosh;Semosh;;;;;;;;;;;;x
GOD_SELLOSO;Selloso;Selloso;;;;;;;;;;;;x
GOD_SILENT_GOD;The Silent God;le dieu de Silence;;;El Dios Silencioso;;;;;;;;;x
GOD_THE_DEMONS;The Demons;Les Démons;;;Los Demonios;;;;;;;;;x
GOD_DARK_SPIRITS;Dark Spirits;Esprits sombres;;;Espíritus Oscuros;;;;;;;;;x
String_The_Great_Other;The Great Other;;;;El Gran Otro;;;;;;;;;x
String_Lord_of_Darkness;The Lord of Darkness;;;;El señor de la Oscuridad;;;;;;;;;x
String_Heart_of_Cold;The Heart of Cold;;;;El Corazón del Frío;;;;;;;;;x
String_God_of_Death;The God of Death;;;;El Dios de la Muerte;;;;;;;;;x
GOD_Nyarlathotep;Nyarlathotep;;;;;;;;;;;;;x
westerosi_religion_opinion;Westerosi Gods Opinion;;;;Opinión mejorada con La Fe de los Siete y Los Antiguos Dioses (Poniente);;;;;;;;;x
the_seven_opinion;Faith of the Seven Opinion;;;;Opinion Fe de los Siete;;;;;;;;;x
old_gods_opinion;Old Gods Opinion;;;;Opinión Dioses de Mas Allá del Muro;;;;;;;;;x
wildling_religion_opinion;Wildling Old Gods Opinion;;;;Opinión mejorada de los seguidores los Los Antiguos Dioses;;;;;;;;;x
beyond_wall_old_gods_opinion;Beyond the Wall Old Gods Opinion;;;;Opinión mejorada de los seguidores de Dioses de Mas Allá del Muro (Salvajes);;;;;;;;;x
mountain_old_gods_opinion;Mountain Old Gods Opinion;;;;;;;;;;;;;x
thenn_rel_opinion;Thenn Religion Opinion;;;;Opinion Thenn;;;;;;;;;x
drowned_god_group_opinion;Ironborn Gods Opinion;;;;Opinión mejorada de El Dios Ahogado (Hijos del Hierro);;;;;;;;;x
drowned_god_opinion;Drowned God Opinion;;;;Opinión mejorada de los seguidores de El Dios Ahogado;;;;;;;;;x
storm_god_opinion;Storm God;;;;;;;;;;;;;x
essos_group_opinion;Eastern Gods Opinion;;;;Opinión mejorada de Dioses Orientales (R'hllor, Trios, Madre, Clérigos barbudos ect..);;;;;;;;;x
rhllor_opinion;R'hllor Opinion;;;;Opinión mejorada de los seguidores de R'hllor;;;;;;;;;x
black_goat_opinion;Black Goat Opinion;;;;Opinión mejorada de los seguidores de la Cabra negra;;;;;;;;;x
gods_lorath_opinion;Gods of Lorath Opinion;;;;Opinión mejorada de los seguidores de Dioses de Lorath;;;;;;;;;x
moonsingers_opinion;Moonsingers Opinion;;;;Opinión mejorada de los seguidores de las Cantoras Lunares;;;;;;;;;x
trios_opinion;Trios Opinion;;;;Opinión mejorada de los seguidores de Trios;;;;;;;;;x
bearded_priests_opinion;Bearded Priests Opinion;;;;Opinión mejorada de los seguidores de los Clérigos barbudos;;;;;;;;;x
bakkalon_opinion;Bakkalon Opinion;;;;Opinión mejorada de los seguidores de Bakkalon;;;;;;;;;x
many_faced_god_opinion;Many-Faced Gods Opinion;;;;Opinión mejorada de los seguidores del Dios de Muchos Rostros;;;;;;;;;x
father_of_waters_opinion;Father of Waters Opinion;;;;Opinión mejorada de los seguidores del Padre de las Aguas;;;;;;;;;x
rhoynar_pagan_opinion;Mother Rhoyne Opinion;;;;Opinión mejorada de los seguidores de la Madre Rhoyne;;;;;;;;;x
boash_opinion;Boash Opinion;;;;;;;;;;;;;x
weeping_lady_opinion;Weeping Lady Opinion;;;;Opinión mejorada de los seguidores de la Dama Doliente de Lys;;;;;;;;;x
valyrian_rel_group_opinion;Valyrian Gods Opinion;;;;Opinión mejorada de Dioses Valyrios (Antigua religion Valyria);;;;;;;;;x
valyrian_rel_opinion;Valyrian Religion Opinion;;;;Opinión mejorada de los seguidores de los Dioses Valyrios;;;;;;;;;x
dragon_rel_opinion;Dragon Religion Opinion;;;;Opinión de Dragon;;;;;;;;;x
sarnor_rel_opinion;Sarnori Gods Opinion;;;;Opinión mejorada de Dioses de Sarnor (Sarnoresa);;;;;;;;;x
gods_sarnor_opinion;Gods of Sarnor Opinion;;;;Opinión mejorada de los seguidores de los Dioses de Sarnor;;;;;;;;;x
qarth_rel_opinion;Qartheen Gods Opinion;;;;Opinión mejorada de Brujos de Qarth (Quarthiense);;;;;;;;;x
qarth_warlocks_opinion;Warlocks Opinion;;;;Opinión mejorada de los seguidores de los Brujos;;;;;;;;;x
ghiscar_rel_opinion;Ghiscari Gods Opinion;;;;Opinión mejorada de Dios Ghiscari (La Arpia);;;;;;;;;x
harpy_opinion;The Harpy Opinion;;;;Opinión mejorada de los seguidores de La Arpia;;;;;;;;;x
lady_of_spears_opinion;Lady of Spears Opinion;;;;Opinión mejorada de los seguidores de La Señora de las Lanzas;;;;;;;;;x
far_east_group_opinion;Far Eastern Gods Opinion;;;;Opinión mejorada de Dioses del Lejano Este (Dioses de YI TI, Domadores de Sombras, etc..);;;;;;;;;x
